"번호","지역","상호","주소","기간","상표","셀프여부","고급휘발유","휘발유","경유","실내등유"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231016","S-OIL","셀프","1995","1725","1665","1700"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231017","S-OIL","셀프","1995","1725","1665","1700"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231018","S-OIL","셀프","1995","1725","1665","1700"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231019","S-OIL","셀프","1995","1725","1665","0"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231020","S-OIL","셀프","1995","1725","1665","0"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231021","S-OIL","셀프","1995","1725","1665","0"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231023","S-OIL","셀프","1993","1713","1653","1700"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231024","S-OIL","셀프","1993","1713","1653","1700"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231025","S-OIL","셀프","1993","1713","1653","1700"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231026","S-OIL","셀프","1993","1713","1653","1700"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231027","S-OIL","셀프","1993","1713","1653","1700"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231028","S-OIL","셀프","1993","1713","1653","1700"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231029","S-OIL","셀프","1993","1713","1653","1700"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231030","S-OIL","셀프","1993","1713","1653","1700"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231031","S-OIL","셀프","1993","1713","1653","1700"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231101","S-OIL","셀프","1963","1663","1653","1700"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231102","S-OIL","셀프","1963","1663","1653","1700"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231103","S-OIL","셀프","1963","1663","1653","1700"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231104","S-OIL","셀프","1963","1663","1653","1700"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231105","S-OIL","셀프","1963","1663","1653","1700"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231106","S-OIL","셀프","1963","1643","1623","1700"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231107","S-OIL","셀프","1963","1635","1623","1700"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231108","S-OIL","셀프","1963","1635","1623","1700"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231109","S-OIL","셀프","1963","1635","1623","1700"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231110","S-OIL","셀프","1963","1635","1623","1700"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231111","S-OIL","셀프","1963","1635","1623","1700"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231112","S-OIL","셀프","1963","1635","1623","1700"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231113","S-OIL","셀프","1953","1603","1553","1450"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231114","S-OIL","셀프","1953","1603","1553","1450"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231115","S-OIL","셀프","1953","1603","1553","1450"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231116","S-OIL","셀프","1953","1603","1553","1450"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231117","S-OIL","셀프","1953","1603","1553","1450"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231118","S-OIL","셀프","1953","1603","1553","1450"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231119","S-OIL","셀프","1953","1603","1553","1450"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231120","S-OIL","셀프","1953","1603","1553","1450"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231121","S-OIL","셀프","1953","1603","1553","1450"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231122","S-OIL","셀프","1953","1603","1553","1450"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231123","S-OIL","셀프","1933","1603","1533","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231124","S-OIL","셀프","1933","1603","1533","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231125","S-OIL","셀프","1933","1603","1533","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231126","S-OIL","셀프","1933","1603","1533","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231127","S-OIL","셀프","1933","1603","1533","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231128","S-OIL","셀프","1933","1603","1533","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231129","S-OIL","셀프","1923","1593","1523","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231130","S-OIL","셀프","1923","1593","1523","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231201","S-OIL","셀프","1923","1593","1523","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231202","S-OIL","셀프","1923","1593","1523","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231203","S-OIL","셀프","1923","1593","1523","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231204","S-OIL","셀프","1923","1593","1523","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231205","S-OIL","셀프","1923","1593","1523","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231206","S-OIL","셀프","1923","1593","1523","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231207","S-OIL","셀프","1923","1593","1523","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231208","S-OIL","셀프","1923","1593","1523","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231209","S-OIL","셀프","1923","1593","1523","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231210","S-OIL","셀프","1923","1593","1523","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231211","S-OIL","셀프","1923","1593","1523","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231212","S-OIL","셀프","1883","1583","1473","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231213","S-OIL","셀프","1883","1583","1473","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231214","S-OIL","셀프","1883","1583","1473","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231215","S-OIL","셀프","1883","1583","1473","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231216","S-OIL","셀프","1883","1583","1473","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231217","S-OIL","셀프","1883","1583","1473","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231218","S-OIL","셀프","1883","1583","1473","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231219","S-OIL","셀프","1883","1583","1473","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231220","S-OIL","셀프","1883","1583","1473","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231221","S-OIL","셀프","1883","1583","1473","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231222","S-OIL","셀프","1883","1583","1473","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231223","S-OIL","셀프","1883","1583","1473","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231224","S-OIL","셀프","1883","1583","1473","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231225","S-OIL","셀프","1883","1583","1473","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231226","S-OIL","셀프","1883","1583","1473","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231227","S-OIL","셀프","1883","1583","1473","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231228","S-OIL","셀프","1883","1583","1473","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231229","S-OIL","셀프","1883","1583","1473","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231230","S-OIL","셀프","1883","1583","1473","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20231231","S-OIL","셀프","1883","1583","1473","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20240101","S-OIL","셀프","1883","1583","1473","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20240102","S-OIL","셀프","1883","1583","1473","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20240103","S-OIL","셀프","1883","1583","1473","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20240104","S-OIL","셀프","1863","1553","1453","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20240105","S-OIL","셀프","1863","1553","1453","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20240106","S-OIL","셀프","1863","1553","1453","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20240107","S-OIL","셀프","1863","1553","1453","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20240108","S-OIL","셀프","1863","1553","1453","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20240109","S-OIL","셀프","1863","1553","1453","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20240110","S-OIL","셀프","1863","1553","1453","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20240111","S-OIL","셀프","1863","1553","1453","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20240112","S-OIL","셀프","1863","1553","1453","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20240113","S-OIL","셀프","1863","1553","1453","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20240114","S-OIL","셀프","1863","1553","1453","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20240115","S-OIL","셀프","1863","1553","1453","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20240116","S-OIL","셀프","1863","1553","1453","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20240117","S-OIL","셀프","1863","1553","1453","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20240118","S-OIL","셀프","1863","1553","1453","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20240119","S-OIL","셀프","1863","1553","1453","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20240120","S-OIL","셀프","1863","1553","1453","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20240121","S-OIL","셀프","1863","1553","1453","1500"
"A0002167","경기 수원시","골든벨주유소","경기 수원시 권선구 서부로 1650 (고색동)","20240122","S-OIL","셀프","1863","1553","1453","1500"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230601","S-OIL","일반","0","1578","1398","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230602","S-OIL","일반","0","1578","1398","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230603","S-OIL","일반","0","1578","1398","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230604","S-OIL","일반","0","1578","1398","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230605","S-OIL","일반","0","1578","1398","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230606","S-OIL","일반","0","1578","1398","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230607","S-OIL","일반","0","1564","1384","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230608","S-OIL","일반","0","1564","1384","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230609","S-OIL","일반","0","1564","1384","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230610","S-OIL","일반","0","1564","1384","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230611","S-OIL","일반","0","1564","1384","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230612","S-OIL","일반","0","1544","1364","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230613","S-OIL","일반","0","1544","1364","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230614","S-OIL","일반","0","1544","1364","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230615","S-OIL","일반","0","1544","1364","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230616","S-OIL","일반","0","1544","1364","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230617","S-OIL","일반","0","1544","1364","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230618","S-OIL","일반","0","1544","1364","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230619","S-OIL","일반","0","1544","1348","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230620","S-OIL","일반","0","1544","1348","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230621","S-OIL","일반","0","1544","1348","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230622","S-OIL","일반","0","1544","1348","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230623","S-OIL","일반","0","1544","1348","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230624","S-OIL","일반","0","1528","1328","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230625","S-OIL","일반","0","1528","1328","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230626","S-OIL","일반","0","1528","1328","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230627","S-OIL","일반","0","1528","1328","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230628","S-OIL","일반","0","1528","1328","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230629","S-OIL","일반","0","1528","1328","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230630","S-OIL","일반","0","1528","1328","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230701","S-OIL","일반","0","1528","1328","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230702","S-OIL","일반","0","1528","1328","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230703","S-OIL","일반","0","1528","1328","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230704","S-OIL","일반","0","1528","1328","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230705","S-OIL","일반","0","1528","1328","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230706","S-OIL","일반","0","1528","1328","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230707","S-OIL","일반","0","1548","1348","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230708","S-OIL","일반","0","1548","1348","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230709","S-OIL","일반","0","1548","1348","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230710","S-OIL","일반","0","1548","1348","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230711","S-OIL","일반","0","1548","1348","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230712","S-OIL","일반","0","1548","1348","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230713","S-OIL","일반","0","1548","1348","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230714","S-OIL","일반","0","1575","1375","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230715","S-OIL","일반","0","1575","1375","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230716","S-OIL","일반","0","1575","1375","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230717","S-OIL","일반","0","1575","1375","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230718","S-OIL","일반","0","1575","1375","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230719","S-OIL","일반","0","1575","1375","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230720","S-OIL","일반","0","1575","1375","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230721","S-OIL","일반","0","1595","1395","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230722","S-OIL","일반","0","1595","1395","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230723","S-OIL","일반","0","1595","1395","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230724","S-OIL","일반","0","1595","1395","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230725","S-OIL","일반","0","1595","1395","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230726","S-OIL","일반","0","1595","1395","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230727","S-OIL","일반","0","1615","1435","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230728","S-OIL","일반","0","1615","1435","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230729","S-OIL","일반","0","1615","1435","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230730","S-OIL","일반","0","1625","1445","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230731","S-OIL","일반","0","1625","1445","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230801","S-OIL","일반","0","1645","1465","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230802","S-OIL","일반","0","1655","1485","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230803","S-OIL","일반","0","1655","1485","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230804","S-OIL","일반","0","1665","1495","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230805","S-OIL","일반","0","1685","1495","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230806","S-OIL","일반","0","1695","1525","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230807","S-OIL","일반","0","1695","1525","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230808","S-OIL","일반","0","1695","1525","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230809","S-OIL","일반","0","1725","1565","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230810","S-OIL","일반","0","1725","1565","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230811","S-OIL","일반","0","1725","1565","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230812","S-OIL","일반","0","1725","1565","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230813","S-OIL","일반","0","1735","1595","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230814","S-OIL","일반","0","1735","1595","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230815","S-OIL","일반","0","1735","1595","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230816","S-OIL","일반","0","1735","1595","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230817","S-OIL","일반","0","1735","1625","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230818","S-OIL","일반","0","1735","1625","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230819","S-OIL","일반","0","1754","1654","1400"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230820","S-OIL","일반","0","1745","1645","1400"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230821","S-OIL","일반","0","1745","1645","1400"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230822","S-OIL","일반","0","1745","1645","1400"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230823","S-OIL","일반","0","1745","1645","1400"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230824","S-OIL","일반","0","1745","1645","1400"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230825","S-OIL","일반","0","1745","1645","1400"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230826","S-OIL","일반","0","1745","1645","1400"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230828","S-OIL","일반","0","1745","1645","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230829","S-OIL","일반","0","1745","1645","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230830","S-OIL","일반","0","1745","1645","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230831","S-OIL","일반","0","1745","1645","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230901","S-OIL","일반","0","1745","1645","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230902","S-OIL","일반","0","1745","1645","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230903","S-OIL","일반","0","1745","1645","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230904","S-OIL","일반","0","1745","1645","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230905","S-OIL","일반","0","1745","1645","0"
"A0007367","경기 수원시","구도일 새한주유소","경기 수원시 장안구  서부로 2348 (이목동)","20230906","S-OIL","일반","0","1745","1645","0"
